date,key_rate,usd_rub,oil_price
1999-05-13,60.0,19.803945923433922,12.083944167081622
1999-05-14,60.0,19.268242525933942,11.026032230725768
1999-05-17,60.0,20.148060138532287,13.265512654413184
1999-05-18,60.0,20.130527636089944,10.204744443271192
1999-05-19,60.0,20.00255672832123,13.36506040173236
1999-05-20,60.0,19.882706433312425,13.08595837316295
1999-05-21,60.0,19.292314628974793,12.319451283578772
1999-05-24,60.0,19.78967733861732,14.507400616307791
1999-05-25,60.0,19.828642741736616,8.230523750633212
1999-05-26,60.0,19.59886136538919,12.887762778273732
1999-05-27,60.0,19.919357144166995,11.910506469557497
1999-05-28,60.0,20.202025428407268,11.851857862069432
1999-05-31,60.0,20.943092950605266,10.036382169924323
1999-06-01,60.0,20.08728890641592,9.160686911218999
1999-06-02,60.0,20.12877519536138,13.784640288407767
1999-06-03,60.0,19.962777042116915,13.576228717346108
1999-06-04,60.0,19.04061439235048,15.597237262797739
1999-06-07,60.0,19.98674306227539,15.925808143506647
1999-06-08,60.0,20.030115104970513,8.903726670355452
1999-06-09,60.0,21.231621056242645,11.690794811607512
1999-06-10,60.0,19.90381951760944,12.50145934393826
1999-06-11,60.0,20.150773671166807,13.924072523355722
1999-06-14,60.0,19.982644115147377,14.853677291005981
1999-06-15,60.0,19.415660981190236,9.941818118218116
1999-06-16,60.0,20.57141140725751,10.918008648735011
1999-06-17,60.0,20.375966516343386,14.741678266239099
1999-06-18,60.0,20.395515973521523,8.653817983720069
1999-06-21,60.0,19.54530627260263,9.84697295056681
1999-06-22,60.0,20.70139715546805,12.875558611201694
1999-06-23,60.0,19.29907446860386,16.108658138660275
1999-06-24,60.0,20.293428546900135,8.645909041072446
1999-06-25,60.0,21.09522781290499,12.119141358975051
1999-06-28,60.0,19.504731837434655,13.1088003550336
1999-06-29,60.0,19.716851135198613,14.939654381564008
1999-06-30,60.0,20.04982568254382,12.893455953124695
1999-07-01,60.0,19.7482621729419,8.316690638519226
1999-07-02,60.0,19.224668284466933,9.428168113267386
1999-07-05,60.0,20.034281487403014,14.74405345207931
1999-07-06,60.0,19.46884814313695,12.880525414076587
1999-07-07,60.0,20.23679621531759,9.748345420176827
1999-07-08,60.0,19.5402878828831,12.98699345690347
1999-07-09,60.0,20.77496720250877,12.614318107058413
1999-07-12,60.0,19.608373353831883,7.011068029374882
1999-07-13,60.0,19.83896924189716,7.801097911031445
1999-07-14,60.0,20.406758608684836,12.621554395507019
1999-07-15,60.0,19.38456784178302,16.070853968039835
1999-07-16,60.0,20.113729967302064,12.527512811087817
1999-07-19,60.0,20.653571377141215,7.1011450504107945
1999-07-20,60.0,19.196258382719385,8.775158669112562
1999-07-21,60.0,20.09231692926615,13.251522552671627
1999-07-22,60.0,20.129941397124213,13.46955538156985
1999-07-23,60.0,20.390911435888654,11.611565272541949
1999-07-26,60.0,19.381524644560958,11.032220700379654
1999-07-27,60.0,19.339771693457863,13.58775703451063
1999-07-28,60.0,20.26097078280845,14.20974629140088
1999-07-29,60.0,20.14849233661659,13.387923418821172
1999-07-30,60.0,20.12524642517294,10.092177521287372
1999-08-02,60.0,20.17322410474849,13.798487802947768
1999-08-03,60.0,19.659987639210755,11.2939729463511
1999-08-04,60.0,20.116126848580503,10.79685700889596
1999-08-05,60.0,20.14653623664934,10.7186579732878
1999-08-06,60.0,19.642824290986816,12.042149885353377
1999-08-09,60.0,20.93288725557238,13.140628131289777
1999-08-10,60.0,20.236916460455895,7.958727121718027
1999-08-11,60.0,19.404348251398677,10.538496045698214
1999-08-12,60.0,20.328276804316914,11.07823687521773
1999-08-13,60.0,19.51265916488634,14.07274360090788
1999-08-16,60.0,20.393542301871225,10.266587027702737
1999-08-17,60.0,20.579297789503702,11.338035626131798
1999-08-18,60.0,19.589658840824146,13.619272186753815
1999-08-19,60.0,20.481688064622162,12.079201553931568
1999-08-20,60.0,20.20639046346825,15.066242485344087
1999-08-23,60.0,20.411030079997246,11.699680545118058
1999-08-24,60.0,20.948396491326974,15.765949561762302
1999-08-25,60.0,19.877305941998564,16.125363835395895
1999-08-26,60.0,19.623131917821254,12.916088552430995
1999-08-27,60.0,19.55524278518724,12.83655022516957
1999-08-30,60.0,19.59209485751728,13.118051726437544
1999-08-31,60.0,19.96144914529295,13.63318851821471
1999-09-01,60.0,20.170575987408323,12.247426189780091
1999-09-02,60.0,20.13834539966501,14.337477542453154
1999-09-03,60.0,20.413591624518013,13.00077735682225
1999-09-06,60.0,20.006500945938953,14.772211910780067
1999-09-07,60.0,20.726767038578657,9.094460218323384
1999-09-08,60.0,19.86767158338102,12.432525195873522
1999-09-09,60.0,21.36008458329481,14.030893594833879
1999-09-10,60.0,20.312833673882505,9.71694893888124
1999-09-13,60.0,19.57142122179186,12.8611362702528
1999-09-14,60.0,19.464553750969444,13.217253460747827
1999-09-15,60.0,20.241236207621593,15.455784606106988
1999-09-16,60.0,19.888268607337075,11.320887224011758
1999-09-17,60.0,20.357000247046045,12.42228118915445
1999-09-20,60.0,20.23661881228677,10.888363915345579
1999-09-21,60.0,19.963585543671563,11.71836280391503
1999-09-22,60.0,19.576603140965798,15.238910604651318
1999-09-23,60.0,19.242576387657067,11.941583983089254
1999-09-24,60.0,19.77674252396649,10.581534113070308
1999-09-27,60.0,20.428199397161737,11.634542359592979
1999-09-28,60.0,20.1070468720651,10.96215432375141
1999-09-29,60.0,19.377130610644006,11.11725325060652
1999-09-30,60.0,20.086590462925592,10.922225436135765
1999-10-01,60.0,20.19265868986442,11.000091016715492
1999-10-04,60.0,19.558071281899434,9.62643869925995
1999-10-05,60.0,20.076862552972763,12.138452912963293
1999-10-06,60.0,20.029104359223,10.042783564069328
1999-10-07,60.0,19.42851485108469,14.282795193710385
1999-10-08,60.0,20.17889368017414,11.376018912773661
1999-10-11,60.0,20.28039226318412,12.817160726604394
1999-10-12,60.0,20.54152562158764,12.821311849914638
1999-10-13,60.0,20.526901026017452,8.327208891476445
1999-10-14,60.0,19.311165316021455,11.46700513768175
1999-10-15,60.0,19.531087480042437,15.436867087947835
1999-10-18,60.0,20.25751763360433,10.44824743170886
1999-10-19,60.0,20.256892975456104,16.542942055576013
1999-10-20,60.0,20.257523843153024,13.08860195302622
1999-10-21,60.0,21.92636574532736,13.033887189278486
1999-10-22,60.0,20.285445255346584,12.478728154960736
1999-10-25,60.0,20.5677828200903,14.092123936348585
1999-10-26,60.0,20.4770008817466,14.202885268725213
1999-10-27,60.0,20.325695625652898,11.962822888935305
1999-10-28,60.0,19.842365377679826,11.139345916117822
1999-10-29,60.0,20.379484610246635,9.150368796739903
1999-11-01,60.0,19.613587392731215,13.627506850011256
1999-11-02,60.0,19.881590696629996,12.13137934832298
1999-11-03,60.0,19.75731822608545,10.312409084187895
1999-11-04,60.0,20.04093706969316,10.83908711346832
1999-11-05,60.0,21.157329283336754,11.86324928992763
1999-11-08,60.0,19.066367403704128,10.03710223617405
1999-11-09,60.0,20.343130095187256,12.097163839674442
1999-11-10,60.0,19.193642064405175,8.759797032234673
1999-11-11,60.0,19.764034067105282,10.935171828233196
1999-11-12,60.0,20.544475298483682,9.676244707150811
1999-11-15,60.0,20.03214000954773,12.400710875751807
1999-11-16,60.0,19.461127611035348,10.044325950190684
1999-11-17,60.0,19.642348145370015,10.881990184027886
1999-11-18,60.0,20.339798874467338,16.51957562331326
1999-11-19,60.0,19.63481668414143,13.729997669807725
1999-11-22,60.0,20.108229294790988,13.201270679339972
1999-11-23,60.0,20.022785919951907,14.595159450032165
1999-11-24,60.0,19.674199826197093,13.02494103731406
1999-11-25,60.0,21.07197204466266,9.191383952757395
1999-11-26,60.0,20.316959511159006,9.367005908550192
1999-11-29,60.0,18.987428706671196,6.580249436342155
1999-11-30,60.0,20.093227157384714,12.403884423790844
1999-12-01,60.0,19.669106767615805,9.879695103967576
1999-12-02,60.0,20.426216667398112,10.859157104198193
1999-12-03,60.0,19.60373963078365,11.360252912038922
1999-12-06,60.0,19.942631779266552,10.783017012016192
1999-12-07,60.0,20.25249363949023,11.93100740015197
1999-12-08,60.0,20.43287759708506,11.434043565302625
1999-12-09,60.0,19.399851796472113,11.234795222975096
1999-12-10,60.0,19.832749382079527,8.903983159331743
1999-12-13,60.0,19.76252734441952,12.483424751335184
1999-12-14,60.0,19.673335383713145,16.351733005571237
1999-12-15,60.0,20.882727120140547,12.552590033380223
1999-12-16,60.0,20.202490855480477,16.538088141138267
1999-12-17,60.0,19.36955802283248,10.863370019211125
1999-12-20,60.0,20.458930973527387,11.494449560229727
1999-12-21,60.0,21.061078098506318,11.960279533122602
1999-12-22,60.0,20.516232630275574,11.660411567002443
1999-12-23,60.0,19.240315017022994,14.329861408529482
1999-12-24,60.0,19.757882963566875,7.618337134021791
1999-12-27,60.0,20.633455574593313,11.09060573491734
1999-12-28,60.0,19.64616526719061,15.326747791377542
1999-12-29,60.0,20.221909714073114,11.006720301223123
1999-12-30,60.0,20.38731702671467,13.85716980686893
1999-12-31,60.0,19.53653476421096,13.208233319558575
2000-01-03,45.0,27.867203683368793,26.572712651225814
2000-01-04,45.0,28.342225238818212,25.68753775828603
2000-01-05,45.0,27.789400591693543,30.189460045297942
2000-01-06,45.0,28.488215688599034,26.062875215479036
2000-01-07,45.0,27.433925429641995,28.331136165134506
2000-01-10,45.0,27.450541872635903,28.059848503708587
2000-01-11,45.0,28.34371337756325,28.89314839455312
2000-01-12,45.0,27.955727892708495,26.077521249980183
2000-01-13,45.0,27.773054291923437,27.758933792340212
2000-01-14,45.0,28.44502886623773,26.065132125590434
2000-01-17,45.0,27.69636929295696,28.148247124974056
2000-01-18,45.0,27.899899372849816,29.0081422665661
2000-01-19,45.0,28.69961397503558,29.79082972415334
2000-01-20,45.0,28.769571172905327,30.98961358577912
2000-01-21,45.0,28.786199105135164,27.47284410994939
2000-01-24,45.0,27.858937111533045,27.43750171214535
2000-01-25,45.0,28.615351452492234,30.54527172348854
2000-01-26,45.0,27.52552358611566,29.150204679939176
2000-01-27,45.0,27.546548562638968,30.47422367097301
2000-01-28,45.0,26.824772073687818,31.90503618779219
2000-01-31,45.0,28.836434100949266,26.31277378398672
2000-02-01,45.0,27.56801007546196,29.618594377912864
2000-02-02,45.0,27.93673371012647,26.801584066555158
2000-02-03,45.0,27.54483782903586,31.126941064331852
2000-02-04,45.0,28.34758262416507,25.624456482701607
2000-02-07,45.0,27.81218316964133,29.835304630591146
2000-02-08,45.0,27.347591554783527,26.89277262255237
2000-02-09,45.0,28.22083128209303,29.10884758975377
2000-02-10,45.0,27.283134987594885,30.53622972045787
2000-02-11,45.0,27.581297137342254,26.71199768546533
2000-02-14,45.0,26.94655544268696,25.06328917891791
2000-02-15,45.0,27.288020943901195,27.482029775512345
2000-02-16,45.0,28.08926458486024,27.2251707562096
2000-02-17,45.0,27.017731980948536,25.431076867491132
2000-02-18,45.0,27.25942713768914,23.981010224623777
2000-02-21,45.0,27.998815541933595,30.433323527394062
2000-02-22,45.0,27.728196551953474,30.983232719978034
2000-02-23,45.0,28.996018317979654,26.79621000911663
2000-02-24,45.0,28.91694827301219,27.41477637845557
2000-02-25,45.0,27.566038768624423,29.615548387071396
2000-02-28,45.0,28.27856880920174,29.64699463670671
2000-02-29,45.0,28.374641278439725,31.55824271474787
2000-03-01,45.0,27.7012605709878,29.2432372917343
2000-03-02,45.0,27.2522292317509,25.949281272068735
2000-03-03,45.0,27.993850775345972,29.58215391043116
2000-03-06,45.0,27.913577162592944,26.604379588446406
2000-03-07,45.0,27.78211775151469,27.868784663114152
2000-03-08,45.0,28.22115843408224,30.225067630025865
2000-03-09,45.0,27.624635196497202,26.189202041954513
2000-03-10,45.0,27.42400122621043,27.85358931308799
2000-03-13,45.0,28.054541485174916,25.548449004686454
2000-03-14,45.0,28.192985046284438,26.022647698979213
2000-03-15,45.0,27.411677528049974,26.90627324832103
2000-03-16,45.0,28.464045305495542,31.26043179503415
2000-03-17,45.0,27.11475943111196,28.066740905179376
2000-03-20,45.0,27.71094327064218,33.288166152983685
2000-03-21,45.0,27.870995731901196,29.9097989694818
2000-03-22,45.0,27.681888143674033,29.9641549611478
2000-03-23,45.0,27.717469763224404,25.81216589528611
2000-03-24,45.0,28.93553724115406,27.69301483974035
2000-03-27,45.0,27.57455795548055,25.713996919506403
2000-03-28,45.0,29.220610861235958,27.380356703349026
2000-03-29,45.0,28.218563389865526,27.085971124256318
2000-03-30,45.0,28.046027568655997,27.916187782083586
2000-03-31,45.0,28.238120176693833,29.65105766760001
2000-04-03,45.0,29.264963874625977,27.476148731730667
2000-04-04,45.0,27.503203498034274,29.68706765317144
2000-04-05,45.0,27.439791040531805,25.068182154652618
2000-04-06,45.0,27.62256690171404,28.8965280107727
2000-04-07,45.0,28.01607157348228,27.12856605218065
2000-04-10,45.0,27.137114437593713,28.506969362817745
2000-04-11,45.0,28.011169619659302,29.725855278462497
2000-04-12,45.0,28.846773566706837,25.11695695448997
2000-04-13,45.0,28.075703695312388,30.938180545164144
2000-04-14,45.0,27.85365727051236,27.61270265683563
2000-04-17,45.0,27.690919775658188,31.723855325149074
2000-04-18,45.0,28.449255852275783,28.14202447786022
2000-04-19,45.0,27.587083613380976,30.641775863185067
2000-04-20,45.0,28.923197960299625,28.1195077058952
2000-04-21,45.0,28.966679873857178,28.534457194423897
2000-04-24,45.0,28.128375399330892,28.232446466544978
2000-04-25,45.0,27.99424245596168,27.56094581809889
2000-04-26,45.0,28.51532990412078,27.485306483819485
2000-04-27,45.0,28.547399251113664,28.451127274316086
2000-04-28,45.0,27.597004134470293,29.09668706557603
2000-05-01,45.0,27.73672243343165,28.467135219215923
2000-05-02,45.0,27.338826282658353,29.038354481171798
2000-05-03,45.0,28.204532469167027,24.9637430937063
2000-05-04,45.0,28.333313941728445,29.807972890316353
2000-05-05,45.0,27.325037181069362,26.51484235298864
2000-05-08,45.0,27.77240054759192,24.70516651568082
2000-05-09,45.0,27.326373041209326,31.695048611698496
2000-05-10,45.0,27.55060009487808,30.820397182745598
2000-05-11,45.0,28.27550853011315,27.97903338364082
2000-05-12,45.0,27.63325896666086,30.13925987105837
2000-05-15,45.0,27.84958702198385,27.33754663757289
2000-05-16,45.0,27.186344136026342,27.06118941233128
2000-05-17,45.0,28.09349510486233,26.811352713921803
2000-05-18,45.0,27.977863340077676,26.720518331981744
2000-05-19,45.0,27.635520374983418,27.481841909047283
2000-05-22,45.0,27.905492851158762,26.572100090642948
2000-05-23,45.0,28.090147440251723,22.302946277140226
2000-05-24,45.0,27.59256592554533,27.633145758727327
2000-05-25,45.0,27.26186872799911,26.061594695018126
2000-05-26,45.0,28.90278721634341,28.59454026362232
2000-05-29,45.0,27.683363647644864,27.520351704515836
2000-05-30,45.0,27.951619948406556,29.269625922516354
2000-05-31,45.0,28.505419867510156,28.026106318713104
2000-06-01,45.0,29.764527593785242,25.467148737183788
2000-06-02,45.0,27.377756775055566,25.46772924330651
2000-06-05,45.0,28.224913606863254,25.518009926444975
2000-06-06,45.0,27.646223857352947,26.272383076768964
2000-06-07,45.0,27.730604847711646,26.594584402592385
2000-06-08,45.0,27.639893989496606,29.838682058038337
2000-06-09,45.0,27.437172516099707,28.372565913727616
2000-06-12,45.0,27.97935431910767,24.27792908367347
2000-06-13,45.0,27.262748656475882,26.24886908231334
2000-06-14,45.0,28.473403783255936,27.92671398931616
2000-06-15,45.0,28.027501468016688,25.991449341136047
2000-06-16,45.0,28.21121748645072,28.16205157409124
2000-06-19,45.0,27.76690569402689,26.321969021042502
2000-06-20,45.0,27.816398032894124,27.73168171129454
2000-06-21,45.0,28.143781952583662,26.861954614330912
2000-06-22,45.0,27.417974683797087,28.224373942592493
2000-06-23,45.0,27.82100478279333,30.881553872908235
2000-06-26,45.0,27.57019324306077,29.785912317745687
2000-06-27,45.0,27.554715594704493,25.837586947902214
2000-06-28,45.0,26.94508087968718,33.02247284029477
2000-06-29,45.0,28.66966329474,30.36156992354312
2000-06-30,45.0,27.656730623423115,26.628182037734568
2000-07-03,45.0,28.581688027581777,26.267375415085528
2000-07-04,45.0,28.534396160697145,28.680982985427384
2000-07-05,45.0,27.357000146741754,29.408830404955893
2000-07-06,45.0,27.455794382163578,31.53430315306503
2000-07-07,45.0,29.28025147967784,29.01690906751504
2000-07-10,45.0,28.87546297096357,26.672502830028368
2000-07-11,45.0,27.98424074333595,26.985281096210695
2000-07-12,45.0,28.128686553208674,29.25322693042001
2000-07-13,45.0,27.684576798526404,25.319090934412046
2000-07-14,45.0,28.21617635710017,30.989301796370054
2000-07-17,45.0,27.641409049638764,26.910741533829675
2000-07-18,45.0,26.983823117850807,29.919029191251155
2000-07-19,45.0,27.339222106744476,30.398852567150094
2000-07-20,45.0,28.010546373925294,34.109818384059125
2000-07-21,45.0,27.434466382248708,27.389438111816904
2000-07-24,45.0,27.96636126754323,27.444209256859363
2000-07-25,45.0,27.46266948028357,27.340770963826166
2000-07-26,45.0,27.608823038749,28.34745558222623
2000-07-27,45.0,28.426582653206594,26.710860523874064
2000-07-28,45.0,28.12374027382005,30.42384380635058
2000-07-31,45.0,27.995167789343327,30.016323935219166
2000-08-01,45.0,28.439481986535327,27.486012703712618
2000-08-02,45.0,28.240304296673674,26.578638690915298
2000-08-03,45.0,28.723281645625683,27.127623616709492
2000-08-04,45.0,27.77007036884243,27.061788384008196
2000-08-07,45.0,27.785182510736245,28.98758031350815
2000-08-08,45.0,27.34944536680433,28.386158386672378
2000-08-09,45.0,27.78550964131379,29.643799627653934
2000-08-10,45.0,28.48238494715122,30.97470094375303
2000-08-11,45.0,28.64999368613107,28.597313332614092
2000-08-14,45.0,28.480152584043335,29.18611421378271
2000-08-15,45.0,27.10290406672528,32.912603037884466
2000-08-16,45.0,28.541572606330366,29.141353093798095
2000-08-17,45.0,27.080740688363964,27.020652792047155
2000-08-18,45.0,28.449058662061173,27.86335162148374
2000-08-21,45.0,27.81610773671447,24.6683472055281
2000-08-22,45.0,28.351266656966928,29.090929004848928
2000-08-23,45.0,27.333775826052715,26.900980498010703
2000-08-24,45.0,28.585583816353072,26.218451184330853
2000-08-25,45.0,27.267512626947557,26.269833245828945
2000-08-28,45.0,27.66577254457341,30.28691202085764
2000-08-29,45.0,27.500952686115482,27.48231112504454
2000-08-30,45.0,27.12285757358875,29.528647054021043
2000-08-31,45.0,28.047263783794236,28.771480656431244
2000-09-01,45.0,28.90304455891848,28.40070092642389
2000-09-04,45.0,29.333452611160006,27.233522540192034
2000-09-05,45.0,28.048577893543126,28.99148210992775
2000-09-06,45.0,28.55834063753376,27.14819727273193
2000-09-07,45.0,28.11604731896427,28.312917121745198
2000-09-08,45.0,28.249441597384106,30.212482889170097
2000-09-11,45.0,27.82892567443638,30.63402763888206
2000-09-12,45.0,28.097538462711302,27.127926653407208
2000-09-13,45.0,28.268739352303214,28.74436938190134
2000-09-14,45.0,27.710770135561834,29.168546558462292
2000-09-15,45.0,27.961252850053505,28.474863085120962
2000-09-18,45.0,27.970784940501257,29.52712655986459
2000-09-19,45.0,28.413201658665262,29.549306468588284
2000-09-20,45.0,27.46698391418616,31.675286068201185
2000-09-21,45.0,27.974228895696175,32.31254449824666
2000-09-22,45.0,28.956002734526347,27.67034300961866
2000-09-25,45.0,28.58203007629297,31.32059844386017
2000-09-26,45.0,28.674589524444354,28.87818947388933
2000-09-27,45.0,28.012215920089016,27.645022322861237
2000-09-28,45.0,28.16049878184301,29.21417953005607
2000-09-29,45.0,28.501118083351464,27.53399374291867
2000-10-02,45.0,28.780127764765467,27.914641362955802
2000-10-03,45.0,27.02419854355856,25.806923081732315
2000-10-04,45.0,27.342279346475078,28.160849246476342
2000-10-05,45.0,28.654722050701324,29.865355366050384
2000-10-06,45.0,27.8615553221156,29.44111916441868
2000-10-09,45.0,27.664139605370963,28.727388289191758
2000-10-10,45.0,27.3729195065022,31.473494337226875
2000-10-11,45.0,27.722491649227944,32.268221019162624
2000-10-12,45.0,27.29881535828809,28.996540646664915
2000-10-13,45.0,29.04554713636624,31.195431124360816
2000-10-16,45.0,27.988781974009715,28.698358166670396
2000-10-17,45.0,27.971024729118643,28.175982268813478
2000-10-18,45.0,28.294038337583917,29.921695907419057
2000-10-19,45.0,28.481172584633285,27.85899907638098
2000-10-20,45.0,28.47294407827732,23.2807113280259
2000-10-23,45.0,28.536810971953784,27.482517864512687
2000-10-24,45.0,27.68457722460457,24.988737741219843
2000-10-25,45.0,27.85106659752157,27.22420666164595
2000-10-26,45.0,28.38451582772114,26.909614503990525
2000-10-27,45.0,27.73630546918019,26.921570948715527
2000-10-30,45.0,27.997446683986386,25.89682719034437
2000-10-31,45.0,28.199381882212407,25.6022840329794
2000-11-01,45.0,28.39259254115519,26.70601822454802
2000-11-02,45.0,27.1111595188149,27.258008056958126
2000-11-03,45.0,28.357372824944473,27.403790445537048
2000-11-06,45.0,27.883137971074138,28.517832779680482
2000-11-07,45.0,28.35372885543219,29.412740783787996
2000-11-08,45.0,28.388465846177414,25.980405395286233
2000-11-09,45.0,28.80395753055958,26.25068157479643
2000-11-10,45.0,28.6767268238106,31.329456946626287
2000-11-13,45.0,28.673285831305147,29.514682982422997
2000-11-14,45.0,28.72183515958312,26.448776236297643
2000-11-15,45.0,28.14568949240797,25.49315542983617
2000-11-16,45.0,28.01609254351842,27.003024978536303
2000-11-17,45.0,28.436408541589167,27.493673289135803
2000-11-20,45.0,28.36604047571651,29.36372577907183
2000-11-21,45.0,27.84546688163087,23.396052225194943
2000-11-22,45.0,28.202411704404135,26.07074872904197
2000-11-23,45.0,27.982451766607703,31.59991126226882
2000-11-24,45.0,27.573033545769974,28.032459499135573
2000-11-27,45.0,28.645230370688175,28.124684040295733
2000-11-28,45.0,28.027599621265043,26.871140793639906
2000-11-29,45.0,29.024354128849424,29.577356039616536
2000-11-30,45.0,27.187253864900082,24.392519494280965
2000-12-01,45.0,27.721610613578317,27.15005570671903
2000-12-04,45.0,28.016319418345436,23.837637931857618
2000-12-05,45.0,28.568690548814455,27.960377263364748
2000-12-06,45.0,28.199734686301092,27.107888129431743
2000-12-07,45.0,28.155236377090375,24.740250095191232
2000-12-08,45.0,27.436368103722927,30.021084346429117
2000-12-11,45.0,27.421529301385263,29.380160328512602
2000-12-12,45.0,28.16125233014495,30.059541646053823
2000-12-13,45.0,27.317947003090822,24.98667023771851
2000-12-14,45.0,27.734061124855337,25.992659654689273
2000-12-15,45.0,28.25045866454293,30.40415931815772
2000-12-18,45.0,27.50883786386161,29.621017556356374
2000-12-19,45.0,28.802677981180903,30.807087259095443
2000-12-20,45.0,28.611968172118946,27.52010719871634
2000-12-21,45.0,27.21429000083085,27.781311319396767
2000-12-22,45.0,27.533814378409005,29.2322522179085
2000-12-25,45.0,26.857111377752524,25.297749918958026
